SCHL,gmajor,_FREQ_,radj_wagp,pct,pct_gmajor,source,target
Bachelors,Social sciences,51,53000,0.0142864774,0.0006658357,Major: Geography,"Occ: Installation, maintenance and repair"
Bachelors,Social sciences,209,55000,0.0529152533,0.0024661689,Major: Geography,"Occ: Life, physical, and social sciences"
Bachelors,Social sciences,717,76000,0.1934537005,0.0090161054,Major: Geography,Occ: Management
Bachelors,Social sciences,384,45000,0.1015971796,0.0047350393,Major: Geography,Occ: Office and administrative support
Bachelors,Social sciences,100,47000,0.026572474,0.001238437,Major: Geography,Occ: Production
Bachelors,Social sciences,99,62000,0.0249512566,0.0011628786,Major: Geography,Occ: Protective service
Bachelors,Social sciences,369,60000,0.1013220801,0.004722218,Major: Geography,Occ: Sales and related
Bachelors,Social sciences,125,55000,0.0346064475,0.0016128685,Major: Geography,Occ: Transportation and material moving
Bachelors,Architecture and engineering,60,89000,0.434399118,0.0005937188,Major: Geological and geophysical engineering,Occ: Architecture and engineering
Bachelors,Physical sciences,184,72000,0.0554421054,0.0059179975,Major: Geology and earth science,Occ: Architecture and engineering
Bachelors,Physical sciences,50,58000,0.0177978121,0.0018997729,Major: Geology and earth science,"Occ: Arts, design, entertainment, sports, and media"
Bachelors,Physical sciences,219,71000,0.0673926747,0.0071936244,Major: Geology and earth science,Occ: Business and financial operations
Bachelors,Physical sciences,197,79000,0.0629013618,0.006714213,Major: Geology and earth science,Occ: Computer and mathematical
Bachelors,Physical sciences,83,60000,0.0264948061,0.0028281068,Major: Geology and earth science,Occ: Construction and extraction
Bachelors,Physical sciences,125,42000,0.0398899497,0.0042579304,Major: Geology and earth science,"Occ: Education, training, and library"
Bachelors,Physical sciences,67,64000,0.0211662968,0.0022593314,Major: Geology and earth science,Occ: Healthcare practitioners and technical
Bachelors,Physical sciences,643,66000,0.1948730744,0.0208011287,Major: Geology and earth science,"Occ: Life, physical, and social sciences"
Bachelors,Physical sciences,683,82000,0.2269623229,0.0242263971,Major: Geology and earth science,Occ: Management
Bachelors,Physical sciences,204,43000,0.0618113649,0.0065978646,Major: Geology and earth science,Occ: Office and administrative support
Bachelors,Physical sciences,95,55000,0.0287503119,0.0030688639,Major: Geology and earth science,Occ: Production
Bachelors,Physical sciences,73,66000,0.0271087502,0.0028936404,Major: Geology and earth science,Occ: Protective service
Bachelors,Physical sciences,243,71000,0.075354249,0.0080434582,Major: Geology and earth science,Occ: Sales and related
Bachelors,Physical sciences,68,50000,0.0230245446,0.0024576844,Major: Geology and earth science,Occ: Transportation and material moving
Bachelors,Physical sciences,57,66000,0.228220417,0.0019985989,Major: Geosciences,"Occ: Life, physical, and social sciences"
Bachelors,Physical sciences,52,77000,0.1856416823,0.0016257234,Major: Geosciences,Occ: Management
Bachelors,Health,410,55000,0.1176023545,0.0058596529,Major: Health and medical administrative services,Occ: Business and financial operations
Bachelors,Health,98,39000,0.0259746546,0.0012942127,Major: Health and medical administrative services,Occ: Community and social service
Bachelors,Health,149,68000,0.038315762,0.0019091205,Major: Health and medical administrative services,Occ: Computer and mathematical
Bachelors,Health,107,45000,0.0273977908,0.0013651219,Major: Health and medical administrative services,"Occ: Education, training, and library"
Bachelors,Health,621,59000,0.1505426312,0.0075009346,Major: Health and medical administrative services,Occ: Healthcare practitioners and technical
Bachelors,Health,112,35000,0.0307620071,0.0015327472,Major: Health and medical administrative services,Occ: Healthcare support
Bachelors,Health,991,75000,0.2442590495,0.0121704473,Major: Health and medical administrative services,Occ: Management
Bachelors,Health,816,39000,0.2129306923,0.0106094811,Major: Health and medical administrative services,Occ: Office and administrative support
Bachelors,Health,289,61000,0.0759925648,0.0037864043,Major: Health and medical administrative services,Occ: Sales and related
Bachelors,Health,113,59000,0.240986154,0.0016644357,Major: Health and medical preparatory programs,Occ: Healthcare practitioners and technical
Bachelors,Health,83,83000,0.1549770398,0.0010703906,Major: Health and medical preparatory programs,Occ: Management
Bachelors,Health,52,61000,0.0971312835,0.0006708633,Major: Health and medical preparatory programs,Occ: Sales and related
Bachelors,Humanities and liberal arts,180,65000,0.0108593818,0.0022207295,Major: History,Occ: Architecture and engineering
Bachelors,Humanities and liberal arts,659,59000,0.0391132035,0.0079985993,Major: History,"Occ: Arts, design, entertainment, sports, and media"
Bachelors,Humanities and liberal arts,1896,61000,0.1059237033,0.0216612596,Major: History,Occ: Business and financial operations
Bachelors,Humanities and liberal arts,404,42000,0.0216545492,0.0044283272,Major: History,Occ: Community and social service
Bachelors,Humanities and liberal arts,875,72000,0.0479325408,0.0098021423,Major: History,Occ: Computer and mathematical
Bachelors,Humanities and liberal arts,237,53000,0.0137748289,0.0028169346,Major: History,Occ: Construction and extraction
Bachelors,Humanities and liberal arts,1845,44000,0.1056520267,0.0216057021,Major: History,"Occ: Education, training, and library"
Bachelors,Humanities and liberal arts,294,28000,0.0197050634,0.0040296599,Major: History,Occ: Food preparation and serving related
Bachelors,Humanities and liberal arts,326,54000,0.0200782758,0.0041059813,Major: History,Occ: Healthcare practitioners and technical
Bachelors,Humanities and liberal arts,190,53000,0.0117128307,0.0023952586,Major: History,"Occ: Installation, maintenance and repair"
Bachelors,Humanities and liberal arts,311,53000,0.0181309855,0.003707763,Major: History,Occ: Legal
Bachelors,Humanities and liberal arts,3453,76000,0.1960083841,0.0400834597,Major: History,Occ: Management
Bachelors,Humanities and liberal arts,2196,40000,0.1257017627,0.0257058471,Major: History,Occ: Office and administrative support
Bachelors,Humanities and liberal arts,193,36000,0.0127468484,0.0026067139,Major: History,Occ: Personal care and service
Bachelors,Humanities and liberal arts,328,41000,0.0190332812,0.0038922813,Major: History,Occ: Production
Bachelors,Humanities and liberal arts,667,66000,0.0397295528,0.0081246419,Major: History,Occ: Protective service
Bachelors,Humanities and liberal arts,2566,61000,0.1494616686,0.0305647169,Major: History,Occ: Sales and related
Bachelors,Humanities and liberal arts,403,48000,0.0222088793,0.0045416869,Major: History,Occ: Transportation and material moving
Bachelors,Business,105,36000,0.0150170948,0.0003363256,Major: Hospitality management,Occ: Building and grounds cleaning and maintenance
Bachelors,Business,719,55000,0.1000204712,0.0022400767,Major: Hospitality management,Occ: Business and financial operations
Bachelors,Business,139,59000,0.0180013718,0.000403162,Major: Hospitality management,Occ: Computer and mathematical
Bachelors,Business,204,43000,0.0294851889,0.0006603557,Major: Hospitality management,"Occ: Education, training, and library"
Bachelors,Business,533,37000,0.084499572,0.0018924678,Major: Hospitality management,Occ: Food preparation and serving related
Bachelors,Business,117,60000,0.0156152795,0.0003497226,Major: Hospitality management,Occ: Healthcare practitioners and technical
Bachelors,Business,2334,63000,0.3374904955,0.0075584986,Major: Hospitality management,Occ: Management
Bachelors,Business,927,41000,0.1372993423,0.0030749811,Major: Hospitality management,Occ: Office and administrative support
Bachelors,Business,152,43000,0.0217845578,0.0004878909,Major: Hospitality management,Occ: Personal care and service
Bachelors,Business,85,43000,0.0131879789,0.0002953604,Major: Hospitality management,Occ: Production
Bachelors,Business,70,55000,0.0102901063,0.0002304591,Major: Hospitality management,Occ: Protective service
Bachelors,Business,1082,58000,0.1506175925,0.003373259,Major: Hospitality management,Occ: Sales and related
Bachelors,Business,103,36000,0.0138898489,0.0003110796,Major: Hospitality management,Occ: Transportation and material moving
Bachelors,Business,1587,61000,0.2667153042,0.0051589374,Major: Human resources and personnel management,Occ: Business and financial operations
Bachelors,Business,178,42000,0.0343541059,0.0006644939,Major: Human resources and personnel management,Occ: Community and social service
Bachelors,Business,171,75000,0.0272955069,0.000527963,Major: Human resources and personnel management,Occ: Computer and mathematical
Bachelors,Business,183,50000,0.0264258801,0.0005111423,Major: Human resources and personnel management,"Occ: Education, training, and library"
Bachelors,Business,115,63000,0.0213081649,0.0004121529,Major: Human resources and personnel management,Occ: Healthcare practitioners and technical
Bachelors,Business,63,57000,0.0114144287,0.0002207834,Major: Human resources and personnel management,Occ: Legal
Bachelors,Business,1534,75000,0.2454071393,0.0047467845,Major: Human resources and personnel management,Occ: Management
Bachelors,Business,977,41000,0.157119242,0.003039077,Major: Human resources and personnel management,Occ: Office and administrative support
Bachelors,Business,105,53000,0.0173709874,0.0003359981,Major: Human resources and personnel management,Occ: Production
Bachelors,Business,128,60000,0.0203785108,0.0003941711,Major: Human resources and personnel management,Occ: Protective service
Bachelors,Business,631,60000,0.1021911517,0.0019766311,Major: Human resources and personnel management,Occ: Sales and related
Bachelors,Business,90,53000,0.0167106867,0.0003232262,Major: Human resources and personnel management,Occ: Transportation and material moving
Bachelors,Psychology and social work,177,48000,0.0720012527,0.0033745037,Major: Human services and community organization,Occ: Business and financial operations
Bachelors,Psychology and social work,607,39000,0.2439242092,0.0114320669,Major: Human services and community organization,Occ: Community and social service
Bachelors,Psychology and social work,205,35000,0.0833777012,0.003907687,Major: Human services and community organization,"Occ: Education, training, and library"
Bachelors,Psychology and social work,101,40000,0.0449812089,0.0021081474,Major: Human services and community organization,Occ: Healthcare practitioners and technical
Bachelors,Psychology and social work,365,55000,0.1397627623,0.0065503021,Major: Human services and community organization,Occ: Management
Bachelors,Psychology and social work,376,36000,0.1601276229,0.0075047479,Major: Human services and community organization,Occ: Office and administrative support
Bachelors,Psychology and social work,80,31000,0.0346186972,0.0016224846,Major: Human services and community organization,Occ: Personal care and service
Bachelors,Psychology and social work,91,61000,0.0356600376,0.0016712894,Major: Human services and community organization,Occ: Protective service
Bachelors,Psychology and social work,136,43000,0.0613881929,0.0028770983,Major: Human services and community organization,Occ: Sales and related
Bachelors,Humanities and liberal arts,50,55000,0.0458563326,0.0005426679,Major: Humanities,"Occ: Arts, design, entertainment, sports, and media"
